F1_2000Hz,F2_1500Hz,F3_1000Hz,F4_900Hz,F5_800Hz,F6_700Hz,F7_600Hz,F8_500Hz,F9_400Hz,F10_200Hz,F11_100Hz,F12_80Hz,F13_600Hz,F14_600Hz,F15_600Hz,F16_600Hz,F17_600Hz,F18_600Hz
NaN,NaN,-0.0108890895789955,0.00494112789844318,-0.00648042947674791,-0.00293309470968476,0.00544073465183222,-0.0035071398888249,-0.00436408321547788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00504753636778332,0.00169947341297908,-0.00672454775000612,0.000440565437505333,0.00347653808906519,-0.00139737760764547,-0.00138787429023068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00783871012390591,0.00273225426887317,-0.00394611448670427,-0.00331752604203454,0.00417802887871706,-0.00130027791601606,-0.00414736445236485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00550984489382245,0.00472278863405033,-0.00865972430134813,-0.000304604380896004,0.00492176446035349,-0.002753625420155,-0.000838822379591875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00656941058696248,0.00145123869394107,-0.00536669806266824,-0.00163265174584618,0.00344798373892748,-0.000613706914009527,-0.00154586385178845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00962193208397366,0.0057849061510448,-0.00499273479605715,-0.0018079639072918,0.00644103097632372,-0.0015247080300469,-0.00172993044543546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00441479581058957,0.00278537690852924,-0.00524914652730028,0.00047416755599746,0.00287084313943827,-0.00174498444539495,0.000177064284798689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00805658372701146,0.00263060972307964,-0.00343615949774782,-0.00226466587143174,0.00471147182300532,-0.00155914833885618,-0.00325282911944669,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00718399035395123,0.00447073549245639,-0.00897458583737413,-0.000155220239927681,0.00587361338451349,-0.00326400881749578,-0.0002485128788976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00777215781272389,0.000407170208442645,-0.00612533480549852,-0.00117129316883317,0.00386899742200815,-0.00185642650467344,-0.00174905981111806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.0109049965685699,0.00367125094150348,-0.00616636887813608,-0.00238992875771752,0.00647003236129725,-0.00289051121217199,-0.00210311140108388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00527978959144093,0.0012605597100143,-0.00782140359903375,-0.000701794832518013,0.00307359206393206,-0.00421829780680127,-0.000623426094534807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00918281349004246,0.000695582183349566,-0.00632312909389536,-0.00395019209342233,0.00393579187705958,-0.00341305768233724,-0.00396627809095662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00985224815667607,0.00311556801413341,-0.0105593802096943,-0.00268322086291543,0.00427445801809275,-0.00544654464465566,-0.0021924252359895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00968449833453633,-0.00152990624095158,-0.00845846549297373,-0.00231657779174081,0.00219850274637186,-0.00577742492896505,-0.0039583245961694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.0123755549138878,0.00176371604417606,-0.00785256565238039,-0.00425369149403802,0.00359794529989206,-0.00579852869850583,-0.00558551277208608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00734434547484852,-0.000465851573001905,-0.010624405151854,-0.00265963977532616,0.00235917451694452,-0.00756373887998052,-0.00350465874362271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.0111078945046756,-0.00131726667071538,-0.00828142107153932,-0.005624598323872,0.00272909584358179,-0.00430418437463231,-0.00626675660896581,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.0114854340499733,0.00210025876973911,-0.0115267263414959,-0.00325006103472939,0.00424011084154093,-0.00651236882549711,-0.00434717039752286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.0100735676533077,-0.00130711525465207,-0.00832565889383356,-0.0028966613705658,0.000965971824674246,-0.00487413516384549,-0.00384675215173047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.0113144432252739,0.0017284934244041,-0.00724213958407442,-0.00458052983837357,0.00288684326127016,-0.00419719403726049,-0.00551596160221379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00593277710140683,0.00140474707101627,-0.00919858754302065,-0.00247043228106728,0.0015909637780472,-0.00616302972775884,-0.00239411245274823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.0100259770697448,0.00032640591477199,-0.00724428162599603,-0.00419645240860215,0.0023522082240864,-0.00247445216518827,-0.00511428217578214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.0106808458513115,0.0037227903327827,-0.00911746934677164,-0.00271911403494111,0.00378994676187479,-0.00476680955034681,-0.00393593560147565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00733043151558377,0.000632438512790637,-0.00802059487129251,-0.00141928574400178,0.00187402996137583,-0.00262771060806699,-0.00252051155257504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00981659712851979,0.00336223811124607,-0.00492325813199083,-0.00355106449084512,0.00364330070927584,-0.00220272949081846,-0.00465396668005269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00496429475606419,0.00345350772355838,-0.00753109172607462,-0.00156717976885072,0.00312172281458819,-0.00332119202357717,-0.000947600856306962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00926402481854893,0.000942587556589083,-0.00482165083910028,-0.00148445969777337,0.0031829665870949,-0.00118974855286069,-0.00327179084706586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.0102675621456001,0.0047715340576057,-0.00762183979774515,-0.00169158583836785,0.00474097612216913,-0.00308713203412481,-0.00128824140119832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00671143727959134,0.00192261830185695,-0.00718462110186617,-0.000542426913549812,0.00278480755999529,-0.00287650412064977,-0.00098669777798932,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00941219824017026,0.00330393731807514,-0.00457444057489435,-0.00330642467694512,0.00402523609712565,-0.00254936775309034,-0.00339751939463895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00672870400012471,0.00267788365696712,-0.00853714362407724,-0.00157602733330956,0.00377020272329294,-0.00473980119568296,-0.000856480255606584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.0105627914017532,-0.000454098282110257,-0.00645476222659151,-0.00182049950914613,0.00263140010550463,-0.0030050452623982,-0.00363236169505399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.0110470977670047,0.00323071673725887,-0.00932960600281755,-0.00305809682564965,0.00532223316743815,-0.00497237106901594,-0.00276004771876614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.0075003792589996,0.000760364981639819,-0.00843095422411958,-0.00136355540113679,0.00237027588203394,-0.00466635709744878,-0.00171961139130872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.0100283612555359,0.00153023347471996,-0.00668420285607378,-0.00447387477712861,0.00396036016657793,-0.00410013159853406,-0.0044139089732198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00847431915462948,0.00144129216884418,-0.0103666709425549,-0.00238100668745271,0.00346241923883402,-0.00686869284254499,-0.00224588315177243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.0106542845314834,-0.00120563834692196,-0.00785319895173113,-0.0030880109067463,0.00186862829044306,-0.00467833390575834,-0.00542083631444257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.011637481773505,0.00224379420493885,-0.0106326380434136,-0.00418741857962838,0.00396127286270105,-0.00689760109526105,-0.00458877409982961,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00801860439241864,0.000106036367166476,-0.00906073317552606,-0.00182247391300431,0.00160009073927843,-0.00622498130542226,-0.00367177526641171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.0110746649152134,0.000114641787755923,-0.00776612029100458,-0.00479825442986718,0.00407411190584147,-0.00495337208849378,-0.00596441204834264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00942892479361035,0.00120454997037693,-0.0109300838472943,-0.00272876253681412,0.002910256710796,-0.00684293246013112,-0.00322779516864102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00933260741294362,-0.00101475447202878,-0.00876934096838037,-0.00255678451018563,0.00092527302816355,-0.00391226520878263,-0.00547472263860982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.010815291578183,0.00344018981074138,-0.00876241192842523,-0.0043368027205967,0.00295717674210512,-0.00523269435507245,-0.00420279677200597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00658639791072346,0.00200772255872531,-0.00721548513198892,-0.00142882248716584,0.00137729975297892,-0.00423876827699132,-0.00290125484752934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.0101815824455116,0.000937930943716006,-0.00518177465225259,-0.00350842854337922,0.0029289017887398,-0.00292144974810071,-0.00510878737259191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00845934348762967,0.00315922841643138,-0.00819028184438745,-0.00163317328648797,0.0028620514543339,-0.00562500467640348,-0.0028107861726312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00732193785370327,0.000617146196115451,-0.00719069332505266,-0.00148241078810921,0.00111267375662768,-0.00207672154647298,-0.00436089809227269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.0104895894473884,0.00490193784450336,-0.00676101834202806,-0.00305226674633256,0.00441451030686342,-0.00319730749470182,-0.00374525661754888,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00602736222208477,0.00270420283292575,-0.00683554277444879,-0.000506962149908455,0.00283059137776339,-0.00249685978633352,-0.00235151375818532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00954889776767232,0.00168637901757999,-0.00412978992486994,-0.00339611104088059,0.00336217167690241,-0.00108635312062688,-0.00449146951723378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.0072409686690662,0.00446598574732585,-0.00800180078173677,-0.00141142538147202,0.00393676045253718,-0.00429293399793096,-0.00192278872418683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00684126364649273,0.00172247708057209,-0.00604438424731294,-0.0010845125313305,0.00115860658600771,-0.00115378087502904,-0.0026288802473573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.0100687620288227,0.00481661007021709,-0.00520911828304331,-0.00274474403219453,0.00508957016184771,-0.00265477484208532,-0.00321343417454045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00625590878189541,0.00233660981272502,-0.00651568934942285,-0.000157250523140343,0.00361500712945902,-0.0021464403544087,-0.00132521490741055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.0100888040906284,0.000603194983947711,-0.00443131492162744,-0.0033868909473919,0.00388080659225428,-0.00284021979314275,-0.00416103626776021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
