F1_2000Hz,F2_1500Hz,F3_1000Hz,F4_900Hz,F5_800Hz,F6_700Hz,F7_600Hz,F8_500Hz,F9_400Hz,F10_200Hz,F11_100Hz,F12_80Hz,F13_600Hz,F14_600Hz,F15_600Hz,F16_600Hz,F17_600Hz,F18_600Hz
NaN,NaN,-0.00586373668435651,0.00346106990764383,-0.000810624328247893,-0.00180612915816406,-0.000249116123692753,0.000976659512768189,-0.00216051758131168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00525107544187146,0.0022118683118606,0.000593996378787172,-0.00180292540850739,-0.000971971453206303,0.00156771407152216,-0.00140068874558589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00469446119192677,0.00379187568614725,-5.83392053764938e-05,-0.00211178922715286,-0.00191251412131047,0.00105885804320375,-0.00154539764722964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00593449857357579,0.00351968735049013,0.00158151495755495,-0.0044024702316771,-0.000805413723962071,0.000488665110121171,-0.0012323242505469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00441890146854954,0.00199093997071031,0.000766030284770143,-0.00231377446713547,-0.00155853703715062,0.00201942414666216,-0.00364715055426738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00593008410457211,0.00340200542996172,-0.000135583099715102,-0.00211273917617897,-0.000456726552026036,0.00153027490402261,-0.00170709387263438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00441944163564282,0.00207086607406381,0.0012817967265922,-0.00224316158952812,-0.00130100771881795,0.000789929336557786,-0.000648012467233154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00455129828575688,0.0033441702980781,-0.000263211545340407,-0.0037991222149382,-0.00303740277983403,0.00139700264359514,-0.00246751875480792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00615160849217015,0.00344994991610292,0.00157246250212969,-0.00459201300206284,-0.00118949115373349,0.000490583634624878,-0.00250985667904994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.0038018630099638,0.00142626046726946,0.000293458583958757,-0.00202526935997109,-0.00208112076021886,0.00129738838101427,-0.00321026713451526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00511702087048131,0.00340869232604746,-0.00119008239804922,-0.00284360387983421,-6.32055113480116e-05,0.00171255335832636,-0.000610647805539581,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.0040220276666029,0.0022571678418899,0.000994390580065859,-0.00453512781920532,-0.0016513526449368,0.00122942045951883,-0.000673493452874633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00448021974686223,0.00255159616062883,-0.000581910130373824,-0.00429106542530159,-0.00291215851999974,0.000957399761925141,-0.00284626901945254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00541573327306348,0.00222423627565149,9.61485833007217e-05,-0.00524244868817429,-0.000792617351786854,-0.0002128256795307,-0.00303497359952113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.0040186376524313,0.00119091525266413,-0.000990779367081511,-0.00291378834905724,-0.0012156240651772,0.0015019813242058,-0.00305138350328586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.0053309084129675,0.00310441061446909,-0.00118946772514998,-0.00314985999527077,-0.000233116001860859,0.00208046302820245,-0.000468844630328628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00543406170133191,0.00123653143236879,0.000964290234454286,-0.00558612534465889,-0.00202565118767476,0.000738259560118118,-0.000720860519019576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
