F1_2000Hz,F2_1500Hz,F3_1000Hz,F4_900Hz,F5_800Hz,F6_700Hz,F7_600Hz,F8_500Hz,F9_400Hz,F10_200Hz,F11_100Hz,F12_80Hz,F13_600Hz,F14_600Hz,F15_600Hz,F16_600Hz,F17_600Hz,F18_600Hz
NaN,NaN,-0.0027325130358804,0.00662503327960925,-0.000132501649204642,0.00714970390254166,0.00495239227408698,0.0103139549658711,0.0126849481894169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00156079747830518,0.00434886228079752,-0.00546309404307976,0.000964511287747882,0.00610125317568115,0.00774806814054803,9.5646275440231e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00897464671288617,-0.00274122197394415,-0.00503341906005517,-0.00140488510078285,0.00502524032587341,0.00520991610149698,0.00580279101268388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00466593870078214,-0.00273168523078008,-0.00482590176397935,0.00104469816142227,-0.00445808217530915,0.00903215707997636,0.00506553743616678,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,0.00154652303899638,-0.00307189736728712,-0.00249230541521683,-0.00147438039130066,-0.00058331460362145,0.00895631016949968,-0.00565506573184393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00122751438175328,0.00224995922083811,-0.00679602153832093,-0.00149038051313255,0.008279020631259,-0.00146772263785048,-0.00591157059534453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.000962851132499055,-0.00197310436730428,-0.00828850321704522,0.00207561637216713,0.00669953479761413,-0.000283490104872423,-0.0153048900829162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.0107016912952531,-0.010325018951941,-0.00442450173432007,0.00464755679422524,0.00095789387220672,-0.00401239393492384,-0.00356987174018286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.0111629939929117,-0.0109513147569184,-0.00225636415416375,0.00577423359209206,-0.00795307502752015,-0.00146589724560423,-0.00362344141467474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,-0.00605083399568684,-0.00575399462347074,0.00052834622329101,0.00515367473417427,-0.00378041461711594,-0.00350342614789649,-0.00718718449934386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
